scope,condition,year,groups,candidate_rows_mean,selected_rows_mean,candidate_condition_count_mean,selected_condition_count_mean,candidate_condition_share_pct,selected_condition_share_pct,selection_enrichment_x,selected_condition_next_bps,selected_condition_contribution_bps,pool_next_bps,original_top_next_bps,original_excess_bps,reselected_top_next_bps,reselected_excess_vs_original_pool_bps,reselected_excess_vs_filtered_pool_bps,reselected_excess_delta_vs_original_bps
scoreable_pool,touched_limit_by_decision,2024,2420,3413.82520661157,100.0,9.340495867768595,0.7206611570247934,0.2736079120184248,0.7206611570247934,2.6339192887677307,-160.47467104653094,-1.1564786210956608,8.6947787378456,23.143212094325836,14.448433356480232,23.125399499461828,14.430620761616225,14.751344793775724,-0.017812594864006215
scoreable_pool,touched_limit_but_opened,2024,2420,3413.82520661157,100.0,9.050826446280992,0.71900826446281,0.26512272593078917,0.71900826446281,2.71198276925724,-160.18816802057293,-1.1517661667594914,8.6947787378456,23.143212094325836,14.448433356480232,23.124077366368066,14.429298628522462,14.727130705825584,-0.019134727957769826
scoreable_pool,decision_within_10bps,2024,2420,3413.82520661157,100.0,0.6157024793388429,0.00371900826446281,0.018035559587128516,0.00371900826446281,0.206204207110766,-103.05227060076638,-0.00383252246035908,8.6947787378456,23.143212094325836,14.448433356480232,23.14082764921701,14.446048911371399,14.474299148090328,-0.0023844451088326224
scoreable_pool,decision_within_25bps,2024,2420,3413.82520661157,100.0,0.9351239669421487,0.006611570247933884,0.027392262648101903,0.006611570247933884,0.2413663424913174,-86.44397737862582,-0.005715304289495919,8.6947787378456,23.143212094325836,14.448433356480232,23.134676366882125,14.43989762903652,14.482857460802025,-0.008535727443710783
scoreable_pool,decision_within_50bps,2024,2420,3413.82520661157,100.0,1.5450413223140496,0.026446280991735537,0.04525836060152586,0.026446280991735537,0.5843402332793274,-12.775665542116844,-0.0033786884078325537,8.6947787378456,23.143212094325836,14.448433356480232,23.087497392087982,14.392718654242378,14.454514120154112,-0.055714702237853686
scoreable_pool,decision_within_100bps,2024,2420,3413.82520661157,100.0,3.0045454545454544,0.10041322314049586,0.08801110990470568,0.10041322314049586,1.1409153145462956,-8.734725270456032,-0.008770819176532314,8.6947787378456,23.143212094325836,14.448433356480232,23.079554995098718,14.384776257253115,14.47845060719103,-0.06365709922711638
scoreable_pool,decision_within_200bps,2024,2420,3413.82520661157,100.0,7.11694214876033,0.4896694214876033,0.2084741226638352,0.4896694214876033,2.3488259129273126,-22.868030699064132,-0.11197775362971485,8.6947787378456,23.143212094325836,14.448433356480232,23.011298921337357,14.316520183491752,14.463936147054426,-0.1319131729884795
scoreable_pool,entry_no_offer,2024,2420,3413.82520661157,100.0,0.0,0.0,0.0,0.0,,,0.0,8.6947787378456,23.143212094325836,14.448433356480232,23.143212094325836,14.448433356480232,14.448433356480232,0.0
scoreable_pool,entry_at_limit_with_offer,2024,2420,3413.82520661157,100.0,0.33801652892561984,0.0070247933884297524,0.009901401169309482,0.0070247933884297524,0.7094746761906686,104.54939770981416,0.0073443791779621535,8.6947787378456,23.143212094325836,14.448433356480232,23.129375572716366,14.434596834870767,14.446594735550416,-0.01383652160946447
scoreable_pool,entry_within_50bps,2024,2420,3413.82520661157,100.0,1.4429752066115702,0.047933884297520664,0.042268573206881065,0.047933884297520664,1.1340312828377495,69.48898871538213,0.033308771450348454,8.6947787378456,23.143212094325836,14.448433356480232,23.05000831240483,14.355229574559226,14.420705916436015,-0.0932037819210052
scoreable_pool,entry_within_100bps,2024,2420,3413.82520661157,100.0,2.891322314049587,0.13884297520661157,0.08469450364505922,0.13884297520661157,1.6393386728905066,2.0524171980174453,0.0028496371013795956,8.6947787378456,23.143212094325836,14.448433356480232,23.021825930239643,14.327047192394039,14.420440200603466,-0.12138616408619285
scoreable_pool,entry_within_200bps,2024,2420,3413.82520661157,100.0,6.964876033057851,0.5702479338842975,0.2040197025778867,0.5702479338842975,2.7950630585131813,-12.803477927249428,-0.07301156834547189,8.6947787378456,23.143212094325836,14.448433356480232,22.92976467007217,14.23498593222657,14.380433444355392,-0.21344742425366192
scoreable_pool,daily_closes_up_limit,2024,2420,3413.82520661157,100.0,33.26735537190083,4.749586776859504,0.9744891246180909,4.749586776859504,4.873924866756107,878.2349748202556,41.71253223381826,8.6947787378456,23.143212094325836,14.448433356480232,-13.805528068794432,-22.500306806640033,-14.202992662382444,-36.94874016312026
scoreable_pool,daily_up_limit_not_current_within_100bps,2024,2420,3413.82520661157,100.0,32.06446280991736,4.677272727272728,0.9392532092099494,4.677272727272727,4.979778276410686,888.4730206686472,41.556306284910825,8.6947787378456,23.143212094325836,14.448433356480232,-13.633060589934454,-22.327839327780055,-14.183881076896549,-36.776272684260285
published_top100,decision_no_offer,2025,2430,3446.788477366255,100.0,0.11069958847736626,0.0,0.0032116733940677888,0.0,0.0,,0.0,31.97267846586597,46.62978870531022,14.65711023944426,46.62978870531022,14.65711023944426,14.654161916672734,0.0
published_top100,decision_at_limit,2025,2430,3446.788477366255,100.0,0.19135802469135801,0.0012345679012345679,0.005551777428407144,0.0012345679012345679,0.2223734501526616,203.90253348108845,0.0025173152281615855,31.97267846586597,46.62978870531022,14.65711023944426,46.63205105378235,14.659372587916385,14.65541225695147,0.002262348472125808
published_top100,decision_at_limit_with_offer,2025,2430,3446.788477366255,100.0,0.08106995884773663,0.0012345679012345679,0.002352043340637005,0.0012345679012345679,0.5248916462994296,203.90253348108845,0.0025173152281615855,31.97267846586597,46.62978870531022,14.65711023944426,46.63205105378235,14.659372587916385,14.65840695103361,0.002262348472125808
published_top100,decision_sealed_at_limit,2025,2430,3446.788477366255,100.0,0.1102880658436214,0.0,0.003199734087770139,0.0,0.0,,0.0,31.97267846586597,46.62978870531022,14.65711023944426,46.62978870531022,14.65711023944426,14.654115672018367,0.0
published_top100,touched_limit_by_decision,2025,2430,3446.788477366255,100.0,3.365843621399177,0.8045267489711934,0.09765158620847748,0.8045267489711935,8.23874736917842,-54.954659085539646,-0.44212493214909476,31.97267846586597,46.62978870531022,14.65711023944426,47.45992382382473,15.487245357958766,15.393577444082348,0.8301351185145069
published_top100,touched_limit_but_opened,2025,2430,3446.788477366255,100.0,3.174485596707819,0.8032921810699588,0.09209980878007033,0.8032921810699589,8.721974472153137,-55.35249288559082,-0.4446422473772563,31.97267846586597,46.62978870531022,14.65711023944426,47.46271553280662,15.490037066940657,15.400333853497985,0.8329268274963972
published_top100,decision_within_10bps,2025,2430,3446.788477366255,100.0,0.3201646090534979,0.003703703703703704,0.009288780299571522,0.003703703703703704,0.39872874416833287,-92.16245112454273,-0.003413424115723805,31.97267846586597,46.62978870531022,14.65711023944426,46.640559340605236,14.66788087473927,14.664215667290843,0.010770635295010322
published_top100,decision_within_25bps,2025,2430,3446.788477366255,100.0,0.4506172839506173,0.007818930041152264,0.013073540395926501,0.007818930041152264,0.5980728864836424,141.05074915563583,0.01102865939900033,31.97267846586597,46.62978870531022,14.65711023944426,46.626515429131494,14.653836963265528,14.648611597559562,-0.003273276178731521
published_top100,decision_within_50bps,2025,2430,3446.788477366255,100.0,0.717283950617284,0.047736625514403296,0.02081021087680355,0.04773662551440329,2.293903978052126,119.97710456183273,0.05727302110770617,31.97267846586597,46.62978870531022,14.65711023944426,46.59388882530637,14.621210359440402,14.614624324478728,-0.03589988000385702
published_top100,decision_within_100bps,2025,2430,3446.788477366255,100.0,1.3411522633744857,0.1991769547325103,0.038910199224040605,0.1991769547325103,5.118888073167437,64.54371868604284,0.12855621334997833,31.97267846586597,46.62978870531022,14.65711023944426,46.594980382165126,14.622301916299161,14.610814206894133,-0.034808323145098186
published_top100,decision_within_200bps,2025,2430,3446.788477366255,100.0,3.0082304526748973,0.7255144032921811,0.08727632903581982,0.7255144032921811,8.31284279835391,22.517914615319473,0.16337071385517787,31.97267846586597,46.62978870531022,14.65711023944426,46.830063246662775,14.857384780796798,14.829579857749648,0.2002745413525382
published_top100,entry_no_offer,2025,2430,3446.788477366255,100.0,0.0,0.0,0.0,0.0,,,0.0,31.97267846586597,46.62978870531022,14.65711023944426,46.62978870531022,14.65711023944426,14.65711023944426,0.0
published_top100,entry_at_limit_with_offer,2025,2430,3446.788477366255,100.0,0.16790123456790124,0.0049382716049382715,0.0048712369694411065,0.0049382716049382715,1.013761316872428,-264.97786499658645,-0.013085326666498096,31.97267846586597,46.62978870531022,14.65711023944426,46.64411186605297,14.671433400186999,14.668367988249077,0.014323160742739205
published_top100,entry_within_50bps,2025,2430,3446.788477366255,100.0,0.6580246913580247,0.08353909465020576,0.019090950769941984,0.08353909465020576,4.375847785524389,-30.103060744218627,-0.025147824407721737,31.97267846586597,46.62978870531022,14.65711023944426,46.74496459932339,14.772286133457422,14.764886081697567,0.11517589401316286
published_top100,entry_within_100bps,2025,2430,3446.788477366255,100.0,1.28559670781893,0.2448559670781893,0.03729839287385788,0.2448559670781893,6.564785992422926,6.270167045809895,0.01535287815743575,31.97267846586597,46.62978870531022,14.65711023944426,46.788786853425776,14.816108387559806,14.801199338055616,0.1589981481155469
published_top100,entry_within_200bps,2025,2430,3446.788477366255,100.0,3.039506172839506,0.8152263374485597,0.08818371631444122,0.8152263374485597,9.244635761796035,16.394209649529294,0.13364991487949607,31.97267846586597,46.62978870531022,14.65711023944426,46.904659074580735,14.93198060871477,14.905211656687381,0.274870369270511
published_top100,daily_closes_up_limit,2025,2430,3446.788477366255,100.0,26.39670781893004,5.067489711934156,0.765834863156447,5.067489711934156,6.616948321010237,804.3751217684271,40.76162654097288,31.97267846586597,46.62978870531022,14.65711023944426,8.66527307786919,-23.30740538799678,-16.281126577620924,-37.96451562744104
published_top100,daily_up_limit_not_current_within_100bps,2025,2430,3446.788477366255,100.0,25.506995884773662,4.92962962962963,0.7400220829409282,4.92962962962963,6.66146287153857,819.2620716275356,40.38658582726852,31.97267846586597,46.62978870531022,14.65711023944426,9.004908291251537,-22.967770174614433,-15.997806454923243,-37.624880414058694
scoreable_pool,decision_no_offer,2025,2430,3446.788477366255,100.0,0.11069958847736626,0.0,0.0032116733940677888,0.0,0.0,,0.0,31.97267846586597,46.62978870531022,14.65711023944426,46.62978870531022,14.65711023944426,14.654161916672734,0.0
scoreable_pool,decision_at_limit,2025,2430,3446.788477366255,100.0,0.19135802469135801,0.0012345679012345679,0.005551777428407144,0.0012345679012345679,0.2223734501526616,203.90253348108845,0.0025173152281615855,31.97267846586597,46.62978870531022,14.65711023944426,46.63205105378235,14.659372587916385,14.65541225695147,0.002262348472125808
scoreable_pool,decision_at_limit_with_offer,2025,2430,3446.788477366255,100.0,0.08106995884773663,0.0012345679012345679,0.002352043340637005,0.0012345679012345679,0.5248916462994296,203.90253348108845,0.0025173152281615855,31.97267846586597,46.62978870531022,14.65711023944426,46.63205105378235,14.659372587916385,14.65840695103361,0.002262348472125808
scoreable_pool,decision_sealed_at_limit,2025,2430,3446.788477366255,100.0,0.1102880658436214,0.0,0.003199734087770139,0.0,0.0,,0.0,31.97267846586597,46.62978870531022,14.65711023944426,46.62978870531022,14.65711023944426,14.654115672018367,0.0
scoreable_pool,touched_limit_by_decision,2025,2430,3446.788477366255,100.0,3.365843621399177,0.8045267489711934,0.09765158620847748,0.8045267489711935,8.23874736917842,-54.954659085539646,-0.44212493214909476,31.97267846586597,46.62978870531022,14.65711023944426,47.45992382382473,15.487245357958766,15.393577444082348,0.8301351185145069
scoreable_pool,touched_limit_but_opened,2025,2430,3446.788477366255,100.0,3.174485596707819,0.8032921810699588,0.09209980878007033,0.8032921810699589,8.721974472153137,-55.35249288559082,-0.4446422473772563,31.97267846586597,46.62978870531022,14.65711023944426,47.46271553280662,15.490037066940657,15.400333853497985,0.8329268274963972
scoreable_pool,decision_within_10bps,2025,2430,3446.788477366255,100.0,0.3201646090534979,0.003703703703703704,0.009288780299571522,0.003703703703703704,0.39872874416833287,-92.16245112454273,-0.003413424115723805,31.97267846586597,46.62978870531022,14.65711023944426,46.640559340605236,14.66788087473927,14.664215667290843,0.010770635295010322
scoreable_pool,decision_within_25bps,2025,2430,3446.788477366255,100.0,0.4506172839506173,0.007818930041152264,0.013073540395926501,0.007818930041152264,0.5980728864836424,141.05074915563583,0.01102865939900033,31.97267846586597,46.62978870531022,14.65711023944426,46.626515429131494,14.653836963265528,14.648611597559562,-0.003273276178731521
scoreable_pool,decision_within_50bps,2025,2430,3446.788477366255,100.0,0.717283950617284,0.047736625514403296,0.02081021087680355,0.04773662551440329,2.293903978052126,119.97710456183273,0.05727302110770617,31.97267846586597,46.62978870531022,14.65711023944426,46.59388882530637,14.621210359440402,14.614624324478728,-0.03589988000385702
scoreable_pool,decision_within_100bps,2025,2430,3446.788477366255,100.0,1.3411522633744857,0.1991769547325103,0.038910199224040605,0.1991769547325103,5.118888073167437,64.54371868604284,0.12855621334997833,31.97267846586597,46.62978870531022,14.65711023944426,46.594980382165126,14.622301916299161,14.610814206894133,-0.034808323145098186
scoreable_pool,decision_within_200bps,2025,2430,3446.788477366255,100.0,3.0082304526748973,0.7255144032921811,0.08727632903581982,0.7255144032921811,8.31284279835391,22.517914615319473,0.16337071385517787,31.97267846586597,46.62978870531022,14.65711023944426,46.830063246662775,14.857384780796798,14.829579857749648,0.2002745413525382
scoreable_pool,entry_no_offer,2025,2430,3446.788477366255,100.0,0.0,0.0,0.0,0.0,,,0.0,31.97267846586597,46.62978870531022,14.65711023944426,46.62978870531022,14.65711023944426,14.65711023944426,0.0
scoreable_pool,entry_at_limit_with_offer,2025,2430,3446.788477366255,100.0,0.16790123456790124,0.0049382716049382715,0.0048712369694411065,0.0049382716049382715,1.013761316872428,-264.97786499658645,-0.013085326666498096,31.97267846586597,46.62978870531022,14.65711023944426,46.64411186605297,14.671433400186999,14.668367988249077,0.014323160742739205
scoreable_pool,entry_within_50bps,2025,2430,3446.788477366255,100.0,0.6580246913580247,0.08353909465020576,0.019090950769941984,0.08353909465020576,4.375847785524389,-30.103060744218627,-0.025147824407721737,31.97267846586597,46.62978870531022,14.65711023944426,46.74496459932339,14.772286133457422,14.764886081697567,0.11517589401316286
scoreable_pool,entry_within_100bps,2025,2430,3446.788477366255,100.0,1.28559670781893,0.2448559670781893,0.03729839287385788,0.2448559670781893,6.564785992422926,6.270167045809895,0.01535287815743575,31.97267846586597,46.62978870531022,14.65711023944426,46.788786853425776,14.816108387559806,14.801199338055616,0.1589981481155469
scoreable_pool,entry_within_200bps,2025,2430,3446.788477366255,100.0,3.039506172839506,0.8152263374485597,0.08818371631444122,0.8152263374485597,9.244635761796035,16.394209649529294,0.13364991487949607,31.97267846586597,46.62978870531022,14.65711023944426,46.904659074580735,14.93198060871477,14.905211656687381,0.274870369270511
scoreable_pool,daily_closes_up_limit,2025,2430,3446.788477366255,100.0,26.39670781893004,5.067489711934156,0.765834863156447,5.067489711934156,6.616948321010237,804.3751217684271,40.76162654097288,31.97267846586597,46.62978870531022,14.65711023944426,8.66527307786919,-23.30740538799678,-16.281126577620924,-37.96451562744104
scoreable_pool,daily_up_limit_not_current_within_100bps,2025,2430,3446.788477366255,100.0,25.506995884773662,4.92962962962963,0.7400220829409282,4.92962962962963,6.66146287153857,819.2620716275356,40.38658582726852,31.97267846586597,46.62978870531022,14.65711023944426,9.004908291251537,-22.967770174614433,-15.997806454923243,-37.624880414058694
