scope,condition,month,groups,candidate_rows_mean,selected_rows_mean,candidate_condition_count_mean,selected_condition_count_mean,candidate_condition_share_pct,selected_condition_share_pct,selection_enrichment_x,selected_condition_next_bps,selected_condition_contribution_bps,pool_next_bps,original_top_next_bps,original_excess_bps,reselected_top_next_bps,reselected_excess_vs_original_pool_bps,reselected_excess_vs_filtered_pool_bps,reselected_excess_delta_vs_original_bps
published_top100,daily_closes_up_limit,2022-11,220,3247.7045454545455,100.0,23.6,4.2727272727272725,0.7266670865436426,4.2727272727272725,5.879896519120325,793.4097381712457,33.90023426731687,49.81223380312758,47.717964422209874,-2.094269380917706,17.21819800109963,-32.59403580202796,-26.319491295487957,-30.499766421110255
published_top100,daily_closes_up_limit,2022-12,220,3225.940909090909,100.0,15.213636363636363,3.5318181818181817,0.4716030699993096,3.5318181818181817,7.4889635087052175,799.1917588458797,28.225999846511296,-25.20732295660042,-18.818742739896255,6.388580216704171,-46.90085438340874,-21.69353142680832,-17.391896955512156,-28.08211164351249
published_top100,daily_up_limit_not_current_within_100bps,2022-07,210,3118.3714285714286,100.0,32.180952380952384,6.347619047619047,1.031979452033876,6.347619047619048,6.150916120576672,842.3889349318665,53.47164048877038,28.85734178969932,69.60760987608789,40.75026808638857,20.16193668852002,-8.695405101179297,1.2830793842853245,-49.44567318756787
published_top100,daily_up_limit_not_current_within_100bps,2022-08,230,3165.769565217391,100.0,26.97826086956522,4.582608695652174,0.8521865004319302,4.582608695652174,5.377471590232281,753.559988069397,34.532705540223674,-24.76861719804744,-32.029271642727274,-7.2606544446798145,-65.96850931163046,-41.199892113582976,-33.46905005501383,-33.93923766890316
published_top100,daily_up_limit_not_current_within_100bps,2022-09,210,3180.7809523809524,100.0,18.538095238095238,4.09047619047619,0.582815840374631,4.09047619047619,7.018471199833645,673.5561078732545,27.551652222053608,-85.0767528305485,-74.3224464730514,10.754306357497102,-102.44265202202402,-17.36589919147551,-12.330231776302325,-28.120205548972613
published_top100,daily_up_limit_not_current_within_100bps,2022-10,160,3217.7625,100.0,29.19375,5.08125,0.9072686377568263,5.08125,5.600601396917148,854.555736639933,43.42211336801659,71.61149334929883,81.66342755990662,10.051934210607781,46.05404556701651,-25.55744778228231,-17.72660489098986,-35.60938199289009
published_top100,daily_up_limit_not_current_within_100bps,2022-11,220,3247.7045454545455,100.0,23.09090909090909,4.2318181818181815,0.7109916794379247,4.2318181818181815,5.951993960272011,800.5813824648504,33.879148503398895,49.81223380312758,47.717964422209874,-2.094269380917706,17.123711757409342,-32.68852204571824,-26.4536364498485,-30.594252664800532
published_top100,daily_up_limit_not_current_within_100bps,2022-12,220,3225.940909090909,100.0,14.872727272727273,3.5,0.4610353286638007,3.5000000000000004,7.591609107579463,801.5020731024683,28.05257255858639,-25.20732295660042,-18.818742739896255,6.388580216704171,-46.75542933226639,-21.548106375665967,-17.286951374314892,-27.936686592370137
scoreable_pool,decision_no_offer,2022-07,210,3118.3714285714286,100.0,0.08571428571428572,0.0,0.0027486875017179294,0.0,0.0,,0.0,28.85734178969932,69.60760987608789,40.75026808638857,69.60760987608789,40.75026808638857,40.745949341440074,0.0
scoreable_pool,decision_no_offer,2022-08,230,3165.769565217391,100.0,0.07391304347826087,0.0,0.002334757535429946,0.0,0.0,,0.0,-24.76861719804744,-32.029271642727274,-7.2606544446798145,-32.029271642727274,-7.2606544446798145,-7.261291090063767,0.0
scoreable_pool,decision_no_offer,2022-09,210,3180.7809523809524,100.0,0.02857142857142857,0.0,0.0008982520016048769,0.0,0.0,,0.0,-85.0767528305485,-74.3224464730514,10.754306357497102,-74.3224464730514,10.754306357497102,10.751196753359308,0.0
scoreable_pool,decision_no_offer,2022-10,160,3217.7625,100.0,0.05625,0.0,0.0017481091286258698,0.0,0.0,,0.0,71.61149334929883,81.66342755990662,10.051934210607781,81.66342755990662,10.051934210607781,10.058067181286095,0.0
