variant,scope,bucket_count,bucket,groups,mean_excess_bps,mean_within_group_outcome_rank_pct,x
v6_w0931_0940_multiden,top1000,20,1,9690,20.97968184255247,0.4784134210526316,25.0
v6_w0931_0940_multiden,top1000,20,2,9690,14.607018705780474,0.49054321155830755,75.0
v6_w0931_0940_multiden,top1000,20,3,9690,9.686015381232686,0.494311346749226,125.0
v6_w0931_0940_multiden,top1000,20,4,9690,8.14238917693169,0.49737807843137255,175.0
v6_w0931_0940_multiden,top1000,20,5,9690,6.066119154266388,0.4985620392156863,225.0
v6_w0931_0940_multiden,top1000,20,6,9690,5.204345506220296,0.5003401547987616,275.0
v6_w0931_0940_multiden,top1000,20,7,9690,4.494301863663815,0.5012431238390093,325.0
v6_w0931_0940_multiden,top1000,20,8,9690,3.4663959458318616,0.5017832229102167,375.0
v6_w0931_0940_multiden,top1000,20,9,9690,2.4858964969045814,0.5022407089783282,425.0
v6_w0931_0940_multiden,top1000,20,10,9690,1.593076730883296,0.5025304963880289,475.0
v6_w0931_0940_multiden,top1000,20,11,9690,2.786343412495376,0.5042288328173374,525.0
v6_w0931_0940_multiden,top1000,20,12,9690,1.1326620608103795,0.5028518689370485,575.0
v6_w0931_0940_multiden,top1000,20,13,9690,2.0516811469544725,0.5044930433436532,625.0
v6_w0931_0940_multiden,top1000,20,14,9690,1.3573074576451147,0.5043717595459236,675.0
v6_w0931_0940_multiden,top1000,20,15,9690,0.8243967401802021,0.5042311568627451,725.0
v6_w0931_0940_multiden,top1000,20,16,9690,0.9580960618697332,0.5046496336429308,775.0
v6_w0931_0940_multiden,top1000,20,17,9690,0.528342604314541,0.5043373591331269,825.0
v6_w0931_0940_multiden,top1000,20,18,9690,0.3406042780902728,0.5042374871001032,875.0
v6_w0931_0940_multiden,top1000,20,19,9690,0.8254512808734566,0.5045858503611971,925.0
v6_w0931_0940_multiden,top1000,20,20,9690,0.0910055767215252,0.5046672043343654,975.0
v6_w0931_0940_multiden,top1000,50,1,9690,24.48415754183928,0.4720330830753354,10.0
v6_w0931_0940_multiden,top1000,50,2,9690,19.325560794845227,0.48103204592363263,30.0
v6_w0931_0940_multiden,top1000,50,3,9690,17.50860133108598,0.4873931707946336,50.0
v6_w0931_0940_multiden,top1000,50,4,9690,14.88174365625991,0.4898639809081527,70.0
