pool,pool_label,week_start,variant,next_cumulative_net_return_bps,next_cumulative_alpha_vs_market_bps
w1001_1010,10:01-10:10,2025-04-08,10:01-10:10,-118.138161,1658.587426529436
w1001_1010,10:01-10:10,2025-04-09,10:01-10:10,247.760007,1506.3305339504361
w1001_1010,10:01-10:10,2025-04-10,10:01-10:10,239.458668,1455.4933355180656
w1001_1010,10:01-10:10,2025-04-11,10:01-10:10,355.813298,1463.4032711055934
w1001_1010,10:01-10:10,2025-04-14,10:01-10:10,336.741491,1439.4547140137215
w1001_1010,10:01-10:10,2025-04-15,10:01-10:10,259.421695,1438.8639870236786
w1001_1010,10:01-10:10,2025-04-16,10:01-10:10,231.028461,1432.690503468385
w1001_1010,10:01-10:10,2025-04-17,10:01-10:10,182.731872,1381.9339668415332
w1001_1010,10:01-10:10,2025-04-18,10:01-10:10,280.256843,1397.4701662003688
w1001_1010,10:01-10:10,2025-04-21,10:01-10:10,329.734586,1351.4584623242138
w1001_1010,10:01-10:10,2025-04-22,10:01-10:10,373.889462,1354.72259875228
w1001_1010,10:01-10:10,2025-04-23,10:01-10:10,319.495100,1341.238481049209
w1001_1010,10:01-10:10,2025-04-24,10:01-10:10,273.762987,1313.5989765323834
w1001_1010,10:01-10:10,2025-04-25,10:01-10:10,206.545180,1309.7152430047624
w1001_1010,10:01-10:10,2025-04-28,10:01-10:10,249.013827,1340.7920246726683
w1001_1010,10:01-10:10,2025-04-29,10:01-10:10,352.183951,1364.2447770536278
w1001_1010,10:01-10:10,2025-04-30,10:01-10:10,539.153386,1406.504998090297
w1001_1010,10:01-10:10,2025-05-06,10:01-10:10,616.558271,1370.729172988547
w1001_1010,10:01-10:10,2025-05-07,10:01-10:10,651.366729,1379.1838748620708
w1001_1010,10:01-10:10,2025-05-08,10:01-10:10,559.397444,1288.0211475341716
w1001_1010,10:01-10:10,2025-05-09,10:01-10:10,604.035189,1297.9542156976736
w1001_1010,10:01-10:10,2025-05-12,10:01-10:10,543.760262,1216.8651193982935
w1001_1010,10:01-10:10,2025-05-13,10:01-10:10,506.376587,1206.0978099781005
w1001_1010,10:01-10:10,2025-05-14,10:01-10:10,436.652862,1170.880784139174
w1001_1010,10:01-10:10,2025-05-15,10:01-10:10,481.620455,1215.7220073279245
w1001_1010,10:01-10:10,2025-05-16,10:01-10:10,469.933191,1148.191290795166
w1001_1010,10:01-10:10,2025-05-19,10:01-10:10,549.121109,1138.3674166913033
w1001_1010,10:01-10:10,2025-05-20,10:01-10:10,553.825366,1120.339828586667
w1001_1010,10:01-10:10,2025-05-21,10:01-10:10,505.921599,1143.1325177542694
w1001_1010,10:01-10:10,2025-05-22,10:01-10:10,403.768656,1142.2913710047403
w1001_1010,10:01-10:10,2025-05-23,10:01-10:10,389.268387,1138.7719098340326
w1001_1010,10:01-10:10,2025-05-26,10:01-10:10,366.961399,1077.2754922280985
w1001_1010,10:01-10:10,2025-05-27,10:01-10:10,357.506501,1066.7280935597184
w1001_1010,10:01-10:10,2025-05-28,10:01-10:10,400.846939,1064.6713880356017
w1001_1010,10:01-10:10,2025-05-29,10:01-10:10,332.317124,996.1913198766067
w1001_1010,10:01-10:10,2025-05-30,10:01-10:10,354.710870,1018.1221721632901
w1001_1010,10:01-10:10,2025-06-03,10:01-10:10,376.906538,971.0226260360623
w1001_1010,10:01-10:10,2025-06-04,10:01-10:10,459.543480,1004.7845521421741
w1001_1010,10:01-10:10,2025-06-05,10:01-10:10,477.330332,998.3119620263707
w1001_1010,10:01-10:10,2025-06-06,10:01-10:10,544.772940,996.2833664887278
w1001_1010,10:01-10:10,2025-06-09,10:01-10:10,482.791311,933.390119898769
w1001_1010,10:01-10:10,2025-06-10,10:01-10:10,473.087583,932.2838242421412
w1001_1010,10:01-10:10,2025-06-11,10:01-10:10,499.382275,938.3025945955411
w1001_1010,10:01-10:10,2025-06-12,10:01-10:10,420.824903,931.2308122326872
w1001_1010,10:01-10:10,2025-06-13,10:01-10:10,483.927939,1025.8484860521562
w1001_1010,10:01-10:10,2025-06-16,10:01-10:10,451.729355,975.7729361172511
w1001_1010,10:01-10:10,2025-06-17,10:01-10:10,436.330862,987.9251295066167
w1001_1010,10:01-10:10,2025-06-18,10:01-10:10,399.378176,1041.428560042545
w1001_1010,10:01-10:10,2025-06-19,10:01-10:10,281.425647,1041.9733530515368
w1001_1010,10:01-10:10,2025-06-20,10:01-10:10,338.900152,1077.9705757610986
w1001_1010,10:01-10:10,2025-06-23,10:01-10:10,470.064355,1036.2496928833052
w1001_1010,10:01-10:10,2025-06-24,10:01-10:10,610.395784,1064.8984598470674
w1001_1010,10:01-10:10,2025-06-25,10:01-10:10,637.776800,1071.397124477646
w1001_1010,10:01-10:10,2025-06-26,10:01-10:10,604.246602,1024.1970592529399
w1001_1010,10:01-10:10,2025-06-27,10:01-10:10,670.584611,1014.4411812754902
w1001_1010,10:01-10:10,2025-06-30,10:01-10:10,697.128299,978.610751067308
w1001_1010,10:01-10:10,2025-07-01,10:01-10:10,612.570464,904.3220686370544
w1001_1010,10:01-10:10,2025-07-02,10:01-10:10,603.174694,866.7960271623119
w1001_1010,10:01-10:10,2025-07-03,10:01-10:10,594.612506,886.1948906777754
w1001_1010,10:01-10:10,2025-07-04,10:01-10:10,591.698061,881.4484208430564
w1001_1010,10:01-10:10,2025-07-07,10:01-10:10,670.876208,879.5255741601785
w1001_1010,10:01-10:10,2025-07-08,10:01-10:10,695.801296,867.9374818262602
w1001_1010,10:01-10:10,2025-07-09,10:01-10:10,632.539692,811.6758073271061
w1001_1010,10:01-10:10,2025-07-10,10:01-10:10,645.278278,795.6594841763826
w1001_1010,10:01-10:10,2025-07-11,10:01-10:10,686.460902,782.0053519192962
w1001_1010,10:01-10:10,2025-07-14,10:01-10:10,673.248267,787.881460145111
w1001_1010,10:01-10:10,2025-07-15,10:01-10:10,679.536072,794.6645907787943
w1001_1010,10:01-10:10,2025-07-16,10:01-10:10,742.778231,792.8696954456916
w1001_1010,10:01-10:10,2025-07-17,10:01-10:10,781.691372,785.3695652170911
w1001_1010,10:01-10:10,2025-07-18,10:01-10:10,821.552140,760.229709916562
w1001_1010,10:01-10:10,2025-07-21,10:01-10:10,868.941850,758.1063479845394
w1001_1010,10:01-10:10,2025-07-22,10:01-10:10,784.627863,700.0005583494562
w1001_1010,10:01-10:10,2025-07-23,10:01-10:10,812.247050,687.606760665029
w1001_1010,10:01-10:10,2025-07-24,10:01-10:10,853.920158,681.424487443925
w1001_1010,10:01-10:10,2025-07-25,10:01-10:10,917.422835,710.5846058388603
w1001_1010,10:01-10:10,2025-07-28,10:01-10:10,979.929133,735.6853042508858
w1001_1010,10:01-10:10,2025-07-29,10:01-10:10,986.320838,751.0911913153368
w1001_1010,10:01-10:10,2025-07-30,10:01-10:10,935.242749,768.6374866343087
w1001_1010,10:01-10:10,2025-07-31,10:01-10:10,904.325656,772.7400908454838
w1001_1010,10:01-10:10,2025-08-01,10:01-10:10,952.899090,756.0715338816626
w1001_1010,10:01-10:10,2025-08-04,10:01-10:10,1060.387314,742.4565590973153
w1001_1010,10:01-10:10,2025-08-05,10:01-10:10,1138.762036,762.1673664032717
w1001_1010,10:01-10:10,2025-08-06,10:01-10:10,1164.385532,743.8704466348322
w1001_1010,10:01-10:10,2025-08-07,10:01-10:10,1134.553190,718.305917223681
w1001_1010,10:01-10:10,2025-08-08,10:01-10:10,1240.891385,742.6912046177034
w1001_1010,10:01-10:10,2025-08-11,10:01-10:10,1297.169657,743.9561504275797
w1001_1010,10:01-10:10,2025-08-12,10:01-10:10,1386.449187,801.1651888089247
w1001_1010,10:01-10:10,2025-08-13,10:01-10:10,1342.916715,822.1620494808562
w1001_1010,10:01-10:10,2025-08-14,10:01-10:10,1418.246825,892.9866635894584
w1001_1010,10:01-10:10,2025-08-15,10:01-10:10,1641.474960,978.7510779145236
w1001_1010,10:01-10:10,2025-08-18,10:01-10:10,1710.774959,982.2622280016981
w1001_1010,10:01-10:10,2025-08-19,10:01-10:10,1743.624872,956.7114767419856
w1001_1010,10:01-10:10,2025-08-20,10:01-10:10,1678.710583,848.1906872954037
w1001_1010,10:01-10:10,2025-08-21,10:01-10:10,1710.930336,876.3714606915951
w1001_1010,10:01-10:10,2025-08-22,10:01-10:10,1886.360514,968.3392570320887
w1001_1010,10:01-10:10,2025-08-25,10:01-10:10,1851.270893,890.0950386883933
w1001_1010,10:01-10:10,2025-08-26,10:01-10:10,1708.897675,837.691122167434
w1001_1010,10:01-10:10,2025-08-27,10:01-10:10,1698.429878,923.6092455197651
w1001_1010,10:01-10:10,2025-08-28,10:01-10:10,1769.220725,1009.7774795781476
w1001_1010,10:01-10:10,2025-08-29,10:01-10:10,1861.032582,1058.51415278811
w1001_1010,10:01-10:10,2025-09-01,10:01-10:10,1799.856429,1057.633414860812
w1001_1010,10:01-10:10,2025-09-02,10:01-10:10,1683.124996,1089.7248377365263
w1001_1010,10:01-10:10,2025-09-03,10:01-10:10,1497.271827,1046.9724904842176
w1001_1010,10:01-10:10,2025-09-04,10:01-10:10,1576.353048,1080.3070768533244
w1001_1010,10:01-10:10,2025-09-05,10:01-10:10,1771.837245,1087.6040724930033
w1001_1010,10:01-10:10,2025-09-08,10:01-10:10,1726.583875,1048.7389391189108
w1001_1010,10:01-10:10,2025-09-09,10:01-10:10,1661.453417,998.2760662672279
w1001_1010,10:01-10:10,2025-09-10,10:01-10:10,1796.225232,1061.775579309952
w1001_1010,10:01-10:10,2025-09-11,10:01-10:10,1941.017070,1093.2531405940522
w1001_1010,10:01-10:10,2025-09-12,10:01-10:10,1948.029010,1112.9470206195329
w1001_1010,10:01-10:10,2025-09-15,10:01-10:10,2013.567312,1131.9017683041257
w1001_1010,10:01-10:10,2025-09-16,10:01-10:10,2107.642254,1169.0006114145153
w1001_1010,10:01-10:10,2025-09-17,10:01-10:10,2073.580830,1179.368564709341
w1001_1010,10:01-10:10,2025-09-18,10:01-10:10,1938.770226,1137.4410921266563
w1001_1010,10:01-10:10,2025-09-19,10:01-10:10,1981.467147,1212.8787930032663
w1001_1010,10:01-10:10,2025-09-22,10:01-10:10,1992.863638,1283.9388747144926
w1001_1010,10:01-10:10,2025-09-23,10:01-10:10,2091.306552,1344.9206625121442
w1001_1010,10:01-10:10,2025-09-24,10:01-10:10,2163.084437,1365.6859899037736
w1001_1010,10:01-10:10,2025-09-25,10:01-10:10,2041.378311,1313.1036954688605
w1001_1010,10:01-10:10,2025-09-26,10:01-10:10,2052.998152,1309.507149405125
w1001_1010,10:01-10:10,2025-09-29,10:01-10:10,2145.335224,1317.6412401533612
w1001_1010,10:01-10:10,2025-09-30,10:01-10:10,2220.361576,1355.9826660665763
w1001_1010,10:01-10:10,2025-10-09,10:01-10:10,2119.273298,1256.9379377049872
w1001_1010,10:01-10:10,2025-10-10,10:01-10:10,2102.154537,1276.8048761945738
w1001_1010,10:01-10:10,2025-10-13,10:01-10:10,2040.345180,1157.9790674666365
w1001_1010,10:01-10:10,2025-10-14,10:01-10:10,1998.019905,1149.9341594942878
w1001_1010,10:01-10:10,2025-10-15,10:01-10:10,2007.205856,1138.3014660844137
w1001_1010,10:01-10:10,2025-10-16,10:01-10:10,1846.189321,1129.6379218122706
w1001_1010,10:01-10:10,2025-10-17,10:01-10:10,1837.190572,1177.7582552170225
w1001_1010,10:01-10:10,2025-10-20,10:01-10:10,1888.152264,1140.3643964400208
w1001_1010,10:01-10:10,2025-10-21,10:01-10:10,1914.700540,1105.7217235490498
w1001_1010,10:01-10:10,2025-10-22,10:01-10:10,1891.276998,1075.8398021722796
w1001_1010,10:01-10:10,2025-10-23,10:01-10:10,2009.239887,1127.2255291641966
w1001_1010,10:01-10:10,2025-10-24,10:01-10:10,2097.911445,1170.131104305763
w1001_1010,10:01-10:10,2025-10-27,10:01-10:10,2109.502608,1176.275188475779
w1001_1010,10:01-10:10,2025-10-28,10:01-10:10,2130.337200,1180.3012991424475
w1001_1010,10:01-10:10,2025-10-29,10:01-10:10,2101.310931,1178.3718479807849
w1001_1010,10:01-10:10,2025-10-30,10:01-10:10,2091.541843,1165.7397749253482
w1001_1010,10:01-10:10,2025-10-31,10:01-10:10,2077.034515,1093.724494751692
w1001_1010,10:01-10:10,2025-11-03,10:01-10:10,2067.396377,1079.2853907141184
w1001_1010,10:01-10:10,2025-11-04,10:01-10:10,2099.131286,1102.544882721856
w1001_1010,10:01-10:10,2025-11-05,10:01-10:10,2194.067849,1123.5456844686144
w1001_1010,10:01-10:10,2025-11-06,10:01-10:10,2230.753868,1147.2011612534018
w1001_1010,10:01-10:10,2025-11-07,10:01-10:10,2269.380144,1146.7783803027571
w1001_1010,10:01-10:10,2025-11-10,10:01-10:10,2265.459199,1117.508745484231
w1001_1010,10:01-10:10,2025-11-11,10:01-10:10,2189.667577,1062.346927606882
w1001_1010,10:01-10:10,2025-11-12,10:01-10:10,2263.202749,1081.2022324355848
w1001_1010,10:01-10:10,2025-11-13,10:01-10:10,2242.759982,1020.1268584155193
w1001_1010,10:01-10:10,2025-11-14,10:01-10:10,2240.321356,1018.4387184163688
w1001_1010,10:01-10:10,2025-11-17,10:01-10:10,2220.342040,1047.9118438040343
w1001_1010,10:01-10:10,2025-11-18,10:01-10:10,2176.498909,1102.5278911727632
w1001_1010,10:01-10:10,2025-11-19,10:01-10:10,2107.630553,1132.237727995041
w1001_1010,10:01-10:10,2025-11-20,10:01-10:10,1857.168319,1120.072208823536
w1001_1010,10:01-10:10,2025-11-21,10:01-10:10,1871.471645,1214.6590840330014
w1001_1010,10:01-10:10,2025-11-24,10:01-10:10,2068.204052,1301.14879635826
w1001_1010,10:01-10:10,2025-11-25,10:01-10:10,2080.044180,1297.7957326057985
w1001_1010,10:01-10:10,2025-11-26,10:01-10:10,2052.091302,1280.5651264542385
w1001_1010,10:01-10:10,2025-11-27,10:01-10:10,2060.143738,1219.4467289072013
w1001_1010,10:01-10:10,2025-11-28,10:01-10:10,2131.261318,1198.2382624990844
w1001_1010,10:01-10:10,2025-12-01,10:01-10:10,2100.413984,1184.3192515651585
w1001_1010,10:01-10:10,2025-12-02,10:01-10:10,2039.371360,1156.8041600274742
w1001_1010,10:01-10:10,2025-12-03,10:01-10:10,1963.677869,1158.2885251266516
w1001_1010,10:01-10:10,2025-12-04,10:01-10:10,2070.502029,1224.1598210522354
w1001_1010,10:01-10:10,2025-12-05,10:01-10:10,2257.984270,1276.9475156005258
w1001_1010,10:01-10:10,2025-12-08,10:01-10:10,2251.471647,1283.9855695732626
w1001_1010,10:01-10:10,2025-12-09,10:01-10:10,2227.649798,1287.701590198011
w1001_1010,10:01-10:10,2025-12-10,10:01-10:10,2185.233562,1305.1088039254369
w1001_1010,10:01-10:10,2025-12-11,10:01-10:10,2159.614481,1336.6120871439837
w1001_1010,10:01-10:10,2025-12-12,10:01-10:10,2162.525833,1332.5845271154685
w1001_1010,10:01-10:10,2025-12-15,10:01-10:10,2051.227899,1295.213496799323
w1001_1010,10:01-10:10,2025-12-16,10:01-10:10,2128.877045,1390.4303500541448
w1001_1010,10:01-10:10,2025-12-17,10:01-10:10,2227.689383,1434.9301240532886
w1001_1010,10:01-10:10,2025-12-18,10:01-10:10,2236.534825,1366.6232288940325
w1001_1010,10:01-10:10,2025-12-19,10:01-10:10,2299.666881,1353.0856652667126
w1001_1010,10:01-10:10,2025-12-22,10:01-10:10,2296.867704,1370.3792373094127
w1001_1010,10:01-10:10,2025-12-23,10:01-10:10,2400.736891,1430.9047040893588
w1001_1010,10:01-10:10,2025-12-24,10:01-10:10,2523.265072,1448.401994913177
w1001_1010,10:01-10:10,2025-12-25,10:01-10:10,2594.877933,1481.3295424433127
w1001_1010,10:01-10:10,2025-12-26,10:01-10:10,2606.837270,1511.555178737325
w1001_1010,10:01-10:10,2025-12-29,10:01-10:10,2609.730006,1532.9309491578051
w1001_1010,10:01-10:10,2025-12-30,10:01-10:10,2592.955197,1506.8352620597068
w1001_1010,10:01-10:10,2025-12-31,10:01-10:10,2708.537659,1532.0117605397515
background,pool,2022-01-04,pool,-48.274951,-8.68022288219477
background,pool,2022-01-05,pool,-59.356935,-8.177350483592825
background,pool,2022-01-06,pool,-90.822191,-5.7153523558676795
background,pool,2022-01-07,pool,-143.819419,-6.3989029991599295
background,pool,2022-01-10,pool,-104.505540,-3.4281171561026014
background,pool,2022-01-11,pool,-83.284277,-0.7571019174712319
background,pool,2022-01-12,pool,-94.962175,-7.006165437358348
background,pool,2022-01-13,pool,-161.004845,-8.751170597126674
background,pool,2022-01-14,pool,-82.233946,2.474628971406105
background,pool,2022-01-17,pool,-75.036135,24.171509742900696
background,pool,2022-01-18,pool,-119.548041,29.948464057477082
background,pool,2022-01-19,pool,-245.037371,22.020784423505972
background,pool,2022-01-20,pool,-407.639369,25.41523780455219
background,pool,2022-01-21,pool,-451.740313,45.910905986709736
background,pool,2022-01-24,pool,-625.747329,64.01426062765518
background,pool,2022-01-25,pool,-780.532310,73.63707017115769
background,pool,2022-01-26,pool,-941.669720,91.20859593906584
background,pool,2022-01-27,pool,-1023.635369,94.49466464921159
background,pool,2022-01-28,pool,-937.467351,95.48347828903445
background,pool,2022-02-07,pool,-861.195878,88.55950490837279
background,pool,2022-02-08,pool,-711.890898,90.34954578969666
background,pool,2022-02-09,pool,-669.997970,86.18964908144392
background,pool,2022-02-10,pool,-789.592738,76.91066935915876
background,pool,2022-02-11,pool,-868.158719,78.457260688156
background,pool,2022-02-14,pool,-824.106952,94.07546143521824
background,pool,2022-02-15,pool,-728.238124,103.6969585430719
background,pool,2022-02-16,pool,-698.641961,112.26654656251958
background,pool,2022-02-17,pool,-657.817460,116.94601690921559
background,pool,2022-02-18,pool,-542.653972,113.59083116895579
background,pool,2022-02-21,pool,-557.227497,108.82433577434199
background,pool,2022-02-22,pool,-492.534387,117.72811759005856
background,pool,2022-02-23,pool,-549.007513,122.77814554774682
background,pool,2022-02-24,pool,-602.896319,133.55220785905215
background,pool,2022-02-25,pool,-609.787245,142.05541656995774
background,pool,2022-02-28,pool,-542.239975,150.2245374355697
background,pool,2022-03-01,pool,-505.843936,148.37139688960605
background,pool,2022-03-02,pool,-492.707803,140.18724595625463
background,pool,2022-03-03,pool,-576.047747,139.87865341545637
background,pool,2022-03-04,pool,-685.820139,141.98457457054803
background,pool,2022-03-07,pool,-886.205597,144.17911711292936
background,pool,2022-03-08,pool,-1073.955585,142.1020987710706
background,pool,2022-03-09,pool,-1048.677935,147.96973638641225
background,pool,2022-03-10,pool,-1010.650451,154.68187898122858
background,pool,2022-03-11,pool,-1017.032475,162.80798114663185
background,pool,2022-03-14,pool,-1369.241796,154.58236469347185
background,pool,2022-03-15,pool,-1408.486493,161.890763433644
background,pool,2022-03-16,pool,-1192.342591,178.68582066092245
background,pool,2022-03-17,pool,-1113.392814,179.0517152297591
background,pool,2022-03-18,pool,-991.599597,173.5580209265155
background,pool,2022-03-21,pool,-959.312433,180.6893431122138
background,pool,2022-03-22,pool,-914.728510,200.4351884066616
background,pool,2022-03-23,pool,-954.585360,207.62722007249545
background,pool,2022-03-24,pool,-987.635258,215.1679123342302
background,pool,2022-03-25,pool,-1049.860781,217.60507133941314
background,pool,2022-03-28,pool,-1069.418016,217.9244406774951
background,pool,2022-03-29,pool,-1050.358073,216.46043778282296
background,pool,2022-03-30,pool,-995.784593,215.76845332843232
background,pool,2022-03-31,pool,-1005.564095,223.99621969298005
background,pool,2022-04-01,pool,-937.074811,221.25967235275743
background,pool,2022-04-06,pool,-1012.841130,222.47199013381294
background,pool,2022-04-07,pool,-1137.716069,219.8064488382813
background,pool,2022-04-08,pool,-1328.480864,209.34973365028054
background,pool,2022-04-11,pool,-1354.339854,205.52416904888855
background,pool,2022-04-12,pool,-1363.207599,210.55209601748015
background,pool,2022-04-13,pool,-1359.088424,214.94420374510446
background,pool,2022-04-14,pool,-1416.212228,224.48695908811237
background,pool,2022-04-15,pool,-1374.549071,265.33701200197856
background,pool,2022-04-18,pool,-1229.273442,289.3413187372287
background,pool,2022-04-19,pool,-1287.142778,280.1751459019679
background,pool,2022-04-20,pool,-1545.881880,270.5233735176603
background,pool,2022-04-21,pool,-1757.945647,266.14632241119807
background,pool,2022-04-22,pool,-2140.804419,250.27024327286426
background,pool,2022-04-25,pool,-2574.630560,245.77439028172557
background,pool,2022-04-26,pool,-2524.651842,282.47347068523004
background,pool,2022-04-27,pool,-2347.170318,314.59585041485934
background,pool,2022-04-28,pool,-2178.445768,328.42542376088113
background,pool,2022-04-29,pool,-1909.265309,347.89037958726976
background,pool,2022-05-05,pool,-1869.378170,358.4046770872533
background,pool,2022-05-06,pool,-1731.030265,368.49970258249186
background,pool,2022-05-09,pool,-1609.308802,370.3517316991811
background,pool,2022-05-10,pool,-1448.206351,387.06873197328287
background,pool,2022-05-11,pool,-1424.079325,397.8977734716632
background,pool,2022-05-12,pool,-1369.448664,404.3556582935187
background,pool,2022-05-13,pool,-1350.107375,408.41054214900123
background,pool,2022-05-16,pool,-1386.134684,409.5341193794857
background,pool,2022-05-17,pool,-1325.979416,419.149951545307
background,pool,2022-05-18,pool,-1284.632196,412.19786212348663
background,pool,2022-05-19,pool,-1150.280990,417.94265313558026
background,pool,2022-05-20,pool,-1061.848626,427.7329490194695
background,pool,2022-05-23,pool,-1235.789538,426.6222128816721
background,pool,2022-05-24,pool,-1351.931183,428.9085811019838
background,pool,2022-05-25,pool,-1268.285670,431.0671081215046
background,pool,2022-05-26,pool,-1224.700127,445.7343552293455
background,pool,2022-05-27,pool,-1204.760519,447.3023735848244
background,pool,2022-05-30,pool,-1096.467149,460.2087409471949
background,pool,2022-05-31,pool,-977.926715,475.0073750311244
background,pool,2022-06-01,pool,-904.784977,484.0860699314485
background,pool,2022-06-02,pool,-745.974820,493.577206138354
background,pool,2022-06-06,pool,-694.557475,510.27260306033213
background,pool,2022-06-07,pool,-728.170407,521.5833516693308
background,pool,2022-06-08,pool,-833.083196,528.95011479739
background,pool,2022-06-09,pool,-821.154870,535.0214602477816
background,pool,2022-06-10,pool,-714.642897,546.2413046595522
background,pool,2022-06-13,pool,-705.776097,538.1182112150938
background,pool,2022-06-14,pool,-660.406176,537.3739068319458
background,pool,2022-06-15,pool,-653.612688,553.0830809275216
background,pool,2022-06-16,pool,-616.630986,559.5122448801981
background,pool,2022-06-17,pool,-518.479348,565.6659907241798
background,pool,2022-06-20,pool,-517.714488,569.1506278193152
background,pool,2022-06-21,pool,-597.645993,567.5488407104558
background,pool,2022-06-22,pool,-561.188942,565.2010846893794
background,pool,2022-06-23,pool,-425.123528,570.4858270950734
background,pool,2022-06-24,pool,-353.489183,568.6836208462862
background,pool,2022-06-27,pool,-276.749113,566.7626798128344
background,pool,2022-06-28,pool,-294.103649,578.5035232507872
background,pool,2022-06-29,pool,-352.922073,587.780557929849
background,pool,2022-06-30,pool,-345.258218,595.3726931741152
background,pool,2022-07-01,pool,-309.861237,609.7360444862308
background,pool,2022-07-04,pool,-289.888264,619.0033186557037
background,pool,2022-07-05,pool,-390.446724,615.9443936263667
background,pool,2022-07-06,pool,-364.380443,624.4064826169538
background,pool,2022-07-07,pool,-321.548989,628.9405597247949
background,pool,2022-07-08,pool,-383.851775,626.8487835953811
background,pool,2022-07-11,pool,-473.645336,618.3687619463957
background,pool,2022-07-12,pool,-480.421017,615.0062264715291
background,pool,2022-07-13,pool,-386.841041,630.3650760747614
background,pool,2022-07-14,pool,-420.036689,643.1132689485062
background,pool,2022-07-15,pool,-357.584719,643.4670070214895
background,pool,2022-07-18,pool,-220.582869,652.21975721677
background,pool,2022-07-19,pool,-134.581032,661.6154350981319
background,pool,2022-07-20,pool,-111.462802,665.663493913705
background,pool,2022-07-21,pool,-142.067876,662.98993466264
background,pool,2022-07-22,pool,-222.827685,662.5243520426394
background,pool,2022-07-25,pool,-226.965544,661.1923002966607
background,pool,2022-07-26,pool,-108.843592,668.6463596291322
background,pool,2022-07-27,pool,-26.458045,675.3902847490377
background,pool,2022-07-28,pool,-45.707780,673.655786220373
background,pool,2022-07-29,pool,-50.872237,674.453617721278
background,pool,2022-08-01,pool,-192.214754,679.477407079224
background,pool,2022-08-02,pool,-290.762425,683.4589633499218
background,pool,2022-08-03,pool,-322.440123,687.4067499613598
background,pool,2022-08-04,pool,-221.333707,694.7462610122514
background,pool,2022-08-05,pool,-96.585102,702.098369713432
background,pool,2022-08-08,pool,2.476688,701.4222706645542
background,pool,2022-08-09,pool,31.529527,695.3012788253122
background,pool,2022-08-10,pool,117.371863,697.25017297487
background,pool,2022-08-11,pool,150.290619,716.1908642975525
background,pool,2022-08-12,pool,147.570319,721.3141507087369
background,pool,2022-08-15,pool,214.822253,721.0005063137353
background,pool,2022-08-16,pool,247.231894,718.0715229737989
background,pool,2022-08-17,pool,254.951197,710.0572806363125
background,pool,2022-08-18,pool,215.808977,709.8491370397221
background,pool,2022-08-19,pool,175.822542,721.5267941148936
background,pool,2022-08-22,pool,235.824545,727.0542640722921
background,pool,2022-08-23,pool,99.107220,723.4188380957912
background,pool,2022-08-24,pool,-59.241998,728.2617564752951
background,pool,2022-08-25,pool,-108.643779,735.9392274431978
background,pool,2022-08-26,pool,-108.889278,742.0912864597465
background,pool,2022-08-29,pool,-47.732557,743.5988661820465
background,pool,2022-08-30,pool,-207.567941,739.9343671181557
background,pool,2022-08-31,pool,-345.004687,732.2353650922214
background,pool,2022-09-01,pool,-305.518039,742.8993828344242
background,pool,2022-09-02,pool,-234.396250,755.1843386581955
background,pool,2022-09-05,pool,-145.410000,764.5411406902963
background,pool,2022-09-06,pool,-42.476812,783.1448466638415
background,pool,2022-09-07,pool,-67.136674,784.5181343536016
background,pool,2022-09-08,pool,-125.702703,777.2137895434469
background,pool,2022-09-09,pool,-109.954789,774.8367208137125
background,pool,2022-09-13,pool,-166.971318,769.2387355873276
background,pool,2022-09-14,pool,-288.795849,753.8833110871557
background,pool,2022-09-15,pool,-532.950975,746.4411661241916
background,pool,2022-09-16,pool,-685.459361,756.699630659195
background,pool,2022-09-19,pool,-644.586611,764.3607801684926
background,pool,2022-09-20,pool,-604.897859,768.8489022619125
background,pool,2022-09-21,pool,-551.307443,772.9635762773187
background,pool,2022-09-22,pool,-656.728959,776.3209392223406
background,pool,2022-09-23,pool,-841.225794,781.0458365629833
background,pool,2022-09-26,pool,-754.060340,797.1469291453823
background,pool,2022-09-27,pool,-830.012575,793.5343884592157
background,pool,2022-09-28,pool,-970.506269,799.5398956772003
background,pool,2022-09-29,pool,-1089.480672,806.0349933310174
background,pool,2022-09-30,pool,-1246.772542,801.0541378740231
background,pool,2022-10-10,pool,-1299.813657,811.0456724573116
background,pool,2022-10-11,pool,-1103.809403,831.1787694186062
background,pool,2022-10-12,pool,-896.798682,845.9728813110476
background,pool,2022-10-13,pool,-734.658582,849.469640585588
background,pool,2022-10-14,pool,-583.831216,851.421612854175
background,pool,2022-10-17,pool,-508.592867,854.1659225167616
background,pool,2022-10-18,pool,-526.898312,858.6707318769179
background,pool,2022-10-19,pool,-567.809058,862.4158814972918
background,pool,2022-10-20,pool,-556.493962,872.4333309566559
background,pool,2022-10-21,pool,-629.032015,881.191910903065
background,pool,2022-10-24,pool,-747.635656,888.6331269087751
background,pool,2022-10-25,pool,-600.706196,900.1826522998168
background,pool,2022-10-26,pool,-531.928800,909.4898840303396
background,pool,2022-10-27,pool,-748.530521,905.25962240745
background,pool,2022-10-28,pool,-846.037284,902.2098672947817
background,pool,2022-10-31,pool,-680.690992,909.8002035071056
background,pool,2022-11-01,pool,-518.618467,921.3386522256602
background,pool,2022-11-02,pool,-435.736087,933.690294735803
background,pool,2022-11-03,pool,-312.263908,944.498052530967
background,pool,2022-11-04,pool,-214.012355,944.2949175214292
background,pool,2022-11-07,pool,-214.052447,938.8273114210164
