case,window,label,test_fold,run_id,test_year,test_month,train_start_date,train_end_date,test_start_date,test_end_date,train_rows,train_dates,train_symbols,test_rows,test_dates,test_symbols,features,model_name,alpha,model_target_col,model_test_r2,ic_mode,selection_mode,top_n,stock_pool_enabled,stock_pool_name,stock_pool_path,stock_pool_date_lag_sessions,stock_pool_filter_train,stock_pool_filter_selection,stock_pool_add_feature,rows,dates,symbols,sample_grain,ic_grouping,ic_groups,overall_ic,overall_rank_ic,group_ic_mean,group_ic_std,group_ic_ir,group_rank_ic_mean,group_rank_ic_std,group_rank_ic_ir,daily_ic_mean,daily_ic_std,daily_ic_ir,daily_rank_ic_mean,daily_rank_ic_std,daily_rank_ic_ir,mean_label,win_rate,top_score_trades,top_score_groups,top_score_group_cols,top_score_mean_return,top_score_median_return,top_score_win_rate,top_score_return_std
w1401_1410_h1m,14:01-14:10,1m,2023-01,nn_ds350_w1401_1410_h1m_36m_grouped_gated_v2_mse_v1,2023,2023-01,2020-01-02,2022-12-30,2023-01-03,2023-06-30,29479863,728,4983,5535246,118,5036,350,torch_mlp,1.0,target_label,0.192571802333204,cross_section,cross_section,100,False,,,0,False,False,False,5535246,118,5036,date x symbol x opening_tick,"date,decision_target_timestamp",1180,0.453910210554235,0.3570486814606567,0.4636056312605612,0.0771150823971202,6.011867158140699,0.3827581639998948,0.042969677000565,8.907634190381776,0.4532334481340212,0.0665562685572755,6.8097785221235405,0.3673787355680283,0.0346444404756373,10.604262344094613,-0.000718806288205,0.2478164475436141,118000,1180,"date,decision_target_timestamp",0.0003650638682302,2.0379648049129173e-06,0.5082542372881356,0.0030270852148532
w1401_1410_h1m,14:01-14:10,1m,2023-07,nn_ds350_w1401_1410_h1m_36m_grouped_gated_v2_mse_v1,2023,2023-07,2020-07-01,2023-06-30,2023-07-03,2023-12-29,30875862,729,5109,5996861,124,5111,350,torch_mlp,1.0,target_label,0.1872468601593797,cross_section,cross_section,100,False,,,0,False,False,False,5996861,124,5111,date x symbol x opening_tick,"date,decision_target_timestamp",1240,0.4267440720150507,0.338329242302145,0.4583823848308811,0.0763993112199947,5.999823526038757,0.3888895756099522,0.0522378795563642,7.444589614138986,0.4388324466792573,0.062594730092951,7.010693169019277,0.3602555899547094,0.0435964935879995,8.263407451049549,-0.0006717251380905,0.2619417058357697,124000,1240,"date,decision_target_timestamp",0.0003649719583336,-4.0936178891115567e-08,0.4911774193548387,0.0033710377756506
w1401_1410_h1m,14:01-14:10,1m,2024-01,nn_ds350_w1401_1410_h1m_36m_grouped_gated_v2_mse_v1,2024,2024-01,2021-01-04,2023-12-29,2024-01-02,2024-06-28,32152352,727,5202,5715923,117,5127,350,torch_mlp,1.0,target_label,0.1946130686392498,cross_section,cross_section,100,False,,,0,False,False,False,5715923,117,5127,date x symbol x opening_tick,"date,decision_target_timestamp",1170,0.384274906262936,0.2969649303555826,0.4581729770956719,0.091250389103133,5.021052311106702,0.3874664833037022,0.0698495888062786,5.547154821173032,0.4176961088474223,0.084910995467463,4.919222846792309,0.3353238553540139,0.0703489776312517,4.766577520311398,-0.0008432744652964,0.281570098127634,117000,1170,"date,decision_target_timestamp",0.0004681347054429,9.83818154054461e-06,0.5104358974358975,0.0036685541272163
w1401_1410_h1m,14:01-14:10,1m,2024-07,nn_ds350_w1401_1410_h1m_36m_grouped_gated_v2_mse_v1,2024,2024-07,2021-07-01,2024-06-28,2024-07-01,2024-12-31,33277997,726,5226,6014047,125,5136,350,torch_mlp,1.0,target_label,0.1746292092767335,cross_section,cross_section,100,False,,,0,False,False,False,6014047,125,5136,date x symbol x opening_tick,"date,decision_target_timestamp",1250,0.3902694380010739,0.3288014935277895,0.4429485864874967,0.0991040622850836,4.469530070455706,0.3959540748512147,0.0700776585477014,5.650218387101089,0.4138821165521507,0.0867120319122001,4.773064445903255,0.3528585454830161,0.0645004434375553,5.4706375131300975,-0.0009136649314314,0.253941480670171,125000,1250,"date,decision_target_timestamp",0.0005550532368943,-6.001202109473525e-06,0.492392,0.0042270147241652
w1401_1410_h1m,14:01-14:10,1m,2025-01,nn_ds350_w1401_1410_h1m_36m_grouped_gated_v2_mse_v1,2025,2025-01,2022-01-04,2024-12-31,2025-01-02,2025-06-30,34063093,726,5260,5751721,117,5167,350,torch_mlp,1.0,target_label,0.1654449073850397,cross_section,cross_section,100,False,,,0,False,False,False,5751721,117,5167,date x symbol x opening_tick,"date,decision_target_timestamp",1170,0.3784039105423499,0.3171283708750324,0.4202254364498928,0.0902169430951133,4.65794364154924,0.3786665704536716,0.061989303348736,6.108579222505371,0.3989254895206284,0.0717587981945881,5.559255444034378,0.3466413947763827,0.0517769028714148,6.694904012262919,-0.0006693191826343,0.2745938128779195,117000,1170,"date,decision_target_timestamp",0.0004784837074112,1.2548346361995756e-08,0.5016581196581197,0.0039119129069149
w1401_1410_h1m,14:01-14:10,1m,2025-07,nn_ds350_w1401_1410_h1m_36m_grouped_gated_v2_mse_v1,2025,2025-07,2022-07-01,2025-06-30,2025-07-01,2025-12-31,34692291,726,5266,6299870,126,5195,350,torch_mlp,1.0,target_label,0.1381684661338228,cross_section,cross_section,100,False,,,0,False,False,False,6299870,126,5195,date x symbol x opening_tick,"date,decision_target_timestamp",1260,0.3652084907071131,0.3123419469706698,0.3877339254552065,0.0865509322409216,4.479835345688909,0.3525103574591572,0.069087503726814,5.102375081506122,0.3727513599023161,0.0686460401904919,5.43004897103949,0.3317363608860134,0.0503189043700078,6.592678537805012,-0.0005801795632578,0.2727546758901374,126000,1260,"date,decision_target_timestamp",0.000283985689748,-2.451387990731746e-05,0.4863333333333333,0.0031814095564186
w1401_1410_h3m,14:01-14:10,3m,2022-01,nn_ds350_w1401_1410_h3m_36m_grouped_gated_v2_mse_v1,2022,2022-01,2019-01-02,2021-12-31,2022-01-04,2022-06-30,26956262,730,4646,5119867,117,4751,350,torch_mlp,1.0,target_label,0.1092430476336003,cross_section,cross_section,100,False,,,0,False,False,False,5119867,117,4751,date x symbol x opening_tick,"date,decision_target_timestamp",1170,0.3040038668313701,0.2486049687855912,0.3356501918540614,0.090649087308585,3.702742099448289,0.309920102551632,0.0501670500816593,6.177762137641339,0.3175492438952969,0.0775354034297675,4.095538681022491,0.2824464493531969,0.0488153884791938,5.786012529093807,-0.0009562178165651,0.3027482940474821,117000,1170,"date,decision_target_timestamp",0.0006478592404164,3.5180280974600464e-05,0.517042735042735,0.0053961402736604
w1401_1410_h3m,14:01-14:10,3m,2022-07,nn_ds350_w1401_1410_h3m_36m_grouped_gated_v2_mse_v1,2022,2022-07,2019-07-01,2022-06-30,2022-07-01,2022-12-30,28076795,729,4798,5677042,125,4906,350,torch_mlp,1.0,target_label,0.0900519550737071,cross_section,cross_section,100,False,,,0,False,False,False,5677042,125,4906,date x symbol x opening_tick,"date,decision_target_timestamp",1250,0.2786158507350758,0.2687234301711218,0.3132468640453622,0.0551127740400518,5.683743369871343,0.3191406099439102,0.0492570480048841,6.479085184160153,0.3013722823978544,0.0375742289016081,8.020717688898632,0.301713799551866,0.0374689175310925,8.052375660479049,-0.0008378025377169,0.3021270584223263,125000,1250,"date,decision_target_timestamp",0.0004193494969513,2.5649903534485933e-08,0.505216,0.0046602538786828
w1401_1410_h3m,14:01-14:10,3m,2023-01,nn_ds350_w1401_1410_h3m_36m_grouped_gated_v2_mse_v1,2023,2023-01,2020-01-02,2022-12-30,2023-01-03,2023-06-30,29475135,728,4983,5538549,118,5036,350,torch_mlp,1.0,target_label,0.1159995492631725,cross_section,cross_section,100,False,,,0,False,False,False,5538549,118,5036,date x symbol x opening_tick,"date,decision_target_timestamp",1180,0.3341149975176918,0.2867445505152063,0.3546366025991816,0.074091933347081,4.786440123486843,0.3230663692784047,0.0484884921310291,6.662743159869588,0.3452519847289961,0.0598272512998241,5.77081475795648,0.3104780263403227,0.034469677608198,9.007279669667724,-0.0007128949509933,0.2997443915364836,118000,1180,"date,decision_target_timestamp",0.0004375695425551,1.3306128494150473e-05,0.5125,0.0041751395910978
w1401_1410_h3m,14:01-14:10,3m,2023-07,nn_ds350_w1401_1410_h3m_36m_grouped_gated_v2_mse_v1,2023,2023-07,2020-07-01,2023-06-30,2023-07-03,2023-12-29,30876387,729,5109,5996951,124,5111,350,torch_mlp,1.0,target_label,0.1103292774262455,cross_section,cross_section,100,False,,,0,False,False,False,5996951,124,5111,date x symbol x opening_tick,"date,decision_target_timestamp",1240,0.3089330134053513,0.2667743850655014,0.3516594249295739,0.0744293403603857,4.724741926058249,0.3270988994111991,0.058493173715407,5.592086710881296,0.3343282283432419,0.0573691178604892,5.82766897612518,0.300993835182396,0.0447675251295485,6.723486150091566,-0.0006536389118991,0.3143035519216348,124000,1240,"date,decision_target_timestamp",0.000422220735345,7.963877557415344e-09,0.5008709677419355,0.0045766858384013
w1401_1410_h3m,14:01-14:10,3m,2024-01,nn_ds350_w1401_1410_h3m_36m_grouped_gated_v2_mse_v1,2024,2024-01,2021-01-04,2023-12-29,2024-01-02,2024-06-28,32152765,727,5202,5712797,117,5127,350,torch_mlp,1.0,target_label,0.1207622675163252,cross_section,cross_section,100,False,,,0,False,False,False,5712797,117,5127,date x symbol x opening_tick,"date,decision_target_timestamp",1170,0.2751708660490257,0.2218865006320105,0.3593480999971318,0.0869886793378907,4.130975464075196,0.3227690042275483,0.0754718849242733,4.276678720180462,0.3309719480565641,0.0720906650972122,4.591051388002285,0.2915755487599742,0.063221207323713,4.611989569686848,-0.0008501095580868,0.3277550383813743,117000,1170,"date,decision_target_timestamp",0.0005568650085479,4.8287308374028726e-08,0.5139572649572649,0.0051096375100314
w1401_1410_h3m,14:01-14:10,3m,2024-07,nn_ds350_w1401_1410_h3m_36m_grouped_gated_v2_mse_v1,2024,2024-07,2021-07-01,2024-06-28,2024-07-01,2024-12-31,33275143,726,5226,6007662,125,5136,350,torch_mlp,1.0,target_label,0.1022372329797922,cross_section,cross_section,100,False,,,0,False,False,False,6007662,125,5136,date x symbol x opening_tick,"date,decision_target_timestamp",1250,0.2842593654654184,0.263359760216121,0.341806821419109,0.0953437293361647,3.5849952985786806,0.3389937924827209,0.0713984179151196,4.74791742424497,0.32186153995555,0.0769642721282458,4.181960422093399,0.3089669383762566,0.0636816206355561,4.851744275549219,-0.0010195011273026,0.2908519154373198,125000,1250,"date,decision_target_timestamp",0.0005548791959881,-1.8517948063845324e-08,0.496424,0.0055659771896898
w1401_1410_h3m,14:01-14:10,3m,2025-01,nn_ds350_w1401_1410_h3m_36m_grouped_gated_v2_mse_v1,2025,2025-01,2022-01-04,2024-12-31,2025-01-02,2025-06-30,34052868,726,5260,5749021,117,5167,350,torch_mlp,1.0,target_label,0.0944011443515853,cross_section,cross_section,100,False,,,0,False,False,False,5749021,117,5167,date x symbol x opening_tick,"date,decision_target_timestamp",1170,0.2626797144075752,0.2388907200715253,0.3136857450705227,0.0875254397546013,3.583937949355255,0.3138558787375045,0.0704021398111141,4.4580445932405794,0.2999579114683114,0.0642727692899569,4.666951724377964,0.2938332932952641,0.0533230855120901,5.510433060529515,-0.0006480511510744,0.3282618031835333,117000,1170,"date,decision_target_timestamp",0.0005380858201533,2.8840908328220397e-08,0.5052393162393163,0.0050415964797139
w1401_1410_h3m,14:01-14:10,3m,2025-07,nn_ds350_w1401_1410_h3m_36m_grouped_gated_v2_mse_v1,2025,2025-07,2022-07-01,2025-06-30,2025-07-01,2025-12-31,34682022,726,5266,6298785,126,5195,350,torch_mlp,1.0,target_label,0.0742942479737632,cross_section,cross_section,100,False,,,0,False,False,False,6298785,126,5195,date x symbol x opening_tick,"date,decision_target_timestamp",1260,0.2585878784889821,0.240682851360804,0.2836961933568441,0.0836939138878948,3.3896872565530334,0.2833368458385948,0.071413067049789,3.9675770491841935,0.275000939982766,0.0615171819350665,4.470311079480831,0.2709411611377536,0.0512538774475776,5.28625685763719,-0.000593802658841,0.3157943952682938,126000,1260,"date,decision_target_timestamp",0.0002555823011789,-7.25544523447752e-05,0.4761031746031746,0.0047709215432405
w1401_1410_h5m,14:01-14:10,5m,2022-01,nn_ds350_w1401_1410_h5m_36m_grouped_gated_v2_mse_v1,2022,2022-01,2019-01-02,2021-12-31,2022-01-04,2022-06-30,26959420,730,4646,5121703,117,4751,350,torch_mlp,1.0,target_label,0.0823049003916253,cross_section,cross_section,100,False,,,0,False,False,False,5121703,117,4751,date x symbol x opening_tick,"date,decision_target_timestamp",1170,0.2550772298934046,0.2117254605626613,0.2887144403108736,0.0892062306546309,3.2364829025077264,0.2754496304584867,0.0522839654454226,5.268338545323592,0.2778867870291742,0.073954560587111,3.7575341510122473,0.2581595236224189,0.0447076780998699,5.774388977341458,-0.0009724165429361,0.3269990469966727,117000,1170,"date,decision_target_timestamp",0.0006284796399995,2.551027655783855e-08,0.505940170940171,0.0062270117923617
w1401_1410_h5m,14:01-14:10,5m,2022-07,nn_ds350_w1401_1410_h5m_36m_grouped_gated_v2_mse_v1,2022,2022-07,2019-07-01,2022-06-30,2022-07-01,2022-12-30,28081290,729,4798,5682210,125,4906,350,torch_mlp,1.0,target_label,0.0667436735618109,cross_section,cross_section,100,False,,,0,False,False,False,5682210,125,4906,date x symbol x opening_tick,"date,decision_target_timestamp",1250,0.232564619001469,0.2316689264018012,0.2684211850025799,0.0562828971876478,4.769142997519484,0.2852530043655873,0.0507717399239866,5.61834210906808,0.2605181661871902,0.0398254975970093,6.541491805660542,0.2726557633715747,0.0397015154609545,6.867641202253972,-0.000860767555423,0.3277589177450323,125000,1250,"date,decision_target_timestamp",0.0003691885794978,1.3672750043269843e-08,0.502976,0.0052729141898453
w1401_1410_h5m,14:01-14:10,5m,2023-01,nn_ds350_w1401_1410_h5m_36m_grouped_gated_v2_mse_v1,2023,2023-01,2020-01-02,2022-12-30,2023-01-03,2023-06-30,29485763,728,4983,5543426,118,5036,350,torch_mlp,1.0,target_label,0.0848892024805332,cross_section,cross_section,100,False,,,0,False,False,False,5543426,118,5036,date x symbol x opening_tick,"date,decision_target_timestamp",1180,0.2809149051414622,0.2494544930604216,0.3049371142175047,0.0691601743487144,4.409143225694787,0.2867695352156244,0.0512121477919998,5.599638905604002,0.2982381598280027,0.0526266939697583,5.667051021661816,0.2778613007193678,0.0355296700851128,7.8205426634623745,-0.0006892828387208,0.3309229707404771,118000,1180,"date,decision_target_timestamp",0.0004834825522266,4.970976078766398e-06,0.5118813559322034,0.0048930998891592
w1401_1410_h5m,14:01-14:10,5m,2023-07,nn_ds350_w1401_1410_h5m_36m_grouped_gated_v2_mse_v1,2023,2023-07,2020-07-01,2023-06-30,2023-07-03,2023-12-29,30895303,729,5109,5996925,124,5111,350,torch_mlp,1.0,target_label,0.0821416231403705,cross_section,cross_section,100,False,,,0,False,False,False,5996925,124,5111,date x symbol x opening_tick,"date,decision_target_timestamp",1240,0.2579293738954036,0.237303432725246,0.3011407135518759,0.0739110115342747,4.074368721259187,0.2956835773070756,0.060998314548167,4.8474056946867,0.2893891719391579,0.0550598956267105,5.255897575635252,0.2788618450502065,0.0429868645861993,6.487140844874116,-0.0006170562119223,0.343686806154821,124000,1240,"date,decision_target_timestamp",0.0004629161558113,4.71687781100627e-06,0.5076129032258064,0.0053746453486382
w1401_1410_h5m,14:01-14:10,5m,2024-01,nn_ds350_w1401_1410_h5m_36m_grouped_gated_v2_mse_v1,2024,2024-01,2021-01-04,2023-12-29,2024-01-02,2024-06-28,32168479,727,5202,5714291,117,5127,350,torch_mlp,1.0,target_label,0.0894077495592789,cross_section,cross_section,100,False,,,0,False,False,False,5714291,117,5127,date x symbol x opening_tick,"date,decision_target_timestamp",1170,0.2299560387892958,0.1904909188285325,0.3072078926035279,0.0852163846986649,3.605033159877069,0.2849932332853982,0.0789626994148572,3.6092134057891023,0.289785050063084,0.0666843240158032,4.345624767740156,0.2674393882430246,0.0654332333508406,4.0872103447657135,-0.0008586751646362,0.346141104819478,117000,1170,"date,decision_target_timestamp",0.0005587470368482,2.1311159059678172e-08,0.5048205128205128,0.0059873522259294
w1401_1410_h5m,14:01-14:10,5m,2024-07,nn_ds350_w1401_1410_h5m_36m_grouped_gated_v2_mse_v1,2024,2024-07,2021-07-01,2024-06-28,2024-07-01,2024-12-31,33291188,726,5226,6012405,125,5136,350,torch_mlp,1.0,target_label,0.0742520552844994,cross_section,cross_section,100,False,,,0,False,False,False,6012405,125,5136,date x symbol x opening_tick,"date,decision_target_timestamp",1250,0.2443058876366066,0.2373284365300851,0.2934481912717402,0.0911500402285417,3.2193972765779755,0.3044677970193378,0.0719884495380375,4.229397896095287,0.2823445685150734,0.0722679362868437,3.906913397864301,0.2919813916709952,0.0621694184008651,4.696543721678631,-0.0011239948216825,0.3018948324339428,125000,1250,"date,decision_target_timestamp",0.0004462113429326,-7.959088543429971e-05,0.476328,0.0069144857116043
w1401_1410_h5m,14:01-14:10,5m,2025-01,nn_ds350_w1401_1410_h5m_36m_grouped_gated_v2_mse_v1,2025,2025-01,2022-01-04,2024-12-31,2025-01-02,2025-06-30,34070960,726,5260,5751515,117,5167,350,torch_mlp,1.0,target_label,0.066747750715456,cross_section,cross_section,100,False,,,0,False,False,False,5751515,117,5167,date x symbol x opening_tick,"date,decision_target_timestamp",1170,0.2124993663054084,0.1987697668140003,0.2624555950091432,0.0843827300361849,3.110299878856693,0.2762814175979248,0.0738006217692166,3.743619104753479,0.2569958858651167,0.0599355226629196,4.287872607876873,0.2693241572255684,0.0539335472348725,4.99362958740136,-0.0006068451912142,0.3592333498217426,117000,1170,"date,decision_target_timestamp",0.0005989563651382,1.6258814738989713e-08,0.5036324786324786,0.0059171798638999
w1401_1410_h5m,14:01-14:10,5m,2025-07,nn_ds350_w1401_1410_h5m_36m_grouped_gated_v2_mse_v1,2025,2025-07,2022-07-01,2025-06-30,2025-07-01,2025-12-31,34700772,726,5266,6301109,126,5195,350,torch_mlp,1.0,target_label,0.0539887703310033,cross_section,cross_section,100,False,,,0,False,False,False,6301109,126,5195,date x symbol x opening_tick,"date,decision_target_timestamp",1260,0.2111778366997392,0.2031648814463891,0.2365880906227838,0.080893427095457,2.9246886813634667,0.2481117173586667,0.0761081623725282,3.259988280156193,0.2341036955645724,0.0586528705288277,3.9913425115231327,0.2479391853773701,0.0549994278120573,4.508032087617741,-0.0006093041738495,0.334921995477304,126000,1260,"date,decision_target_timestamp",0.0002068366738967,-8.33355588838458e-05,0.4733888888888889,0.0052748611196875
